日期,辐照度_0,风速_0,风向_0,温度_0,湿度_0,气压_0,辐照度_1,风速_1,风向_1,温度_1,湿度_1,气压_1,辐照度_2,风速_2,风向_2,温度_2,湿度_2,气压_2,辐照度_3,风速_3,风向_3,温度_3,湿度_3,气压_3,辐照度_4,风速_4,风向_4,温度_4,湿度_4,气压_4,辐照度_5,风速_5,风向_5,温度_5,湿度_5,气压_5,辐照度_6,风速_6,风向_6,温度_6,湿度_6,气压_6,辐照度_7,风速_7,风向_7,温度_7,湿度_7,气压_7,belong,电场实际太阳辐射指数
806.0,0.0,10.5,269.0,10.4,29.0,69400.0,0.0,8.2,260.0,8.1,37.0,69600.0,124.0,7.4,261.0,8.3,42.0,69800.0,362.0,10.0,292.0,8.0,45.0,70100.0,425.0,9.4,292.0,7.6,46.0,70300.0,325.0,6.8,298.0,9.3,36.0,70200.0,50.0,8.7,266.0,8.6,41.0,70300.0,0.0,6.4,281.0,6.6,40.0,70600.0,1,-1.0
807.0,0.0,4.0,247.0,4.5,34.0,70500.0,0.0,2.9,280.0,4.3,28.0,70500.0,183.0,0.3,0.0,4.0,28.0,70600.0,701.0,2.4,36.0,8.9,11.0,70500.0,846.0,3.2,28.0,12.6,8.0,70300.0,476.0,2.3,13.0,13.2,6.0,70000.0,83.0,2.5,26.0,12.8,6.0,70100.0,0.0,2.2,164.0,9.6,14.0,70200.0,1,-1.0
808.0,0.0,0.3,225.0,9.0,12.0,70200.0,0.0,0.4,333.0,8.6,12.0,70000.0,201.0,0.9,108.0,7.4,15.0,70000.0,782.0,2.9,38.0,12.8,7.0,70000.0,1008.0,3.7,24.0,16.0,6.0,69700.0,648.0,3.5,15.0,17.0,6.0,69400.0,109.0,2.7,10.0,15.8,4.0,69400.0,0.0,1.4,295.0,12.6,6.0,69600.0,1,-1.0
809.0,0.0,0.6,279.0,12.5,7.0,69400.0,0.0,1.9,328.0,11.1,8.0,69300.0,158.0,6.5,274.0,8.6,9.0,69500.0,625.0,6.9,278.0,12.2,8.0,69600.0,868.0,5.9,298.0,16.1,6.0,69300.0,625.0,3.4,307.0,17.3,7.0,69100.0,103.0,3.5,314.0,16.4,7.0,69100.0,0.0,6.0,280.0,13.6,11.0,69300.0,1,-1.0
810.0,0.0,4.9,259.0,11.6,12.0,69200.0,0.0,4.1,239.0,8.2,14.0,69200.0,209.0,2.7,283.0,9.4,12.0,69500.0,805.0,5.8,281.0,14.9,6.0,69500.0,1054.0,5.3,299.0,18.6,5.0,69300.0,708.0,4.9,313.0,19.7,5.0,69100.0,120.0,3.9,312.0,18.1,6.0,69100.0,0.0,1.1,304.0,15.0,8.0,69300.0,1,-1.0
811.0,0.0,3.5,102.0,9.8,41.0,69500.0,0.0,5.5,91.0,7.0,38.0,69400.0,206.0,4.7,86.0,8.5,30.0,69400.0,777.0,5.8,74.0,15.4,24.0,69300.0,924.0,9.1,71.0,19.8,18.0,68900.0,454.0,11.0,70.0,20.2,17.0,68600.0,53.0,8.9,79.0,19.0,19.0,68600.0,0.0,5.9,169.0,15.4,39.0,69100.0,1,-1.0
812.0,0.0,6.7,249.0,14.6,37.0,69100.0,0.0,10.3,245.0,11.0,28.0,69400.0,61.0,10.2,247.0,11.2,32.0,69600.0,263.0,7.8,239.0,11.9,33.0,69800.0,432.0,5.8,299.0,14.5,29.0,69800.0,391.0,4.7,279.0,14.7,33.0,69700.0,88.0,4.8,203.0,15.4,28.0,69600.0,0.0,3.0,165.0,12.5,37.0,69800.0,1,-1.0
813.0,0.0,0.7,146.0,10.1,44.0,69700.0,0.0,1.8,109.0,7.7,50.0,69700.0,204.0,1.8,112.0,10.0,39.0,69900.0,781.0,2.7,59.0,17.1,23.0,69900.0,1022.0,2.9,41.0,20.4,16.0,69700.0,681.0,3.1,52.0,21.9,14.0,69400.0,117.0,5.1,54.0,20.5,16.0,69300.0,0.0,6.0,122.0,17.2,30.0,69500.0,1,-1.0
814.0,0.0,0.9,162.0,11.8,35.0,69400.0,0.0,5.3,270.0,11.1,32.0,69500.0,201.0,11.3,268.0,12.0,29.0,69800.0,756.0,9.7,280.0,15.6,27.0,69800.0,945.0,7.3,292.0,18.7,22.0,69600.0,466.0,7.5,320.0,19.9,20.0,69300.0,51.0,10.7,303.0,15.9,30.0,69600.0,0.0,6.3,223.0,13.9,38.0,69900.0,1,-1.0
815.0,0.0,9.5,266.0,12.9,32.0,69900.0,0.0,10.0,270.0,10.6,24.0,70000.0,174.0,9.2,266.0,10.1,16.0,70200.0,772.0,9.0,283.0,14.4,8.0,70200.0,1045.0,8.4,298.0,17.7,7.0,70000.0,709.0,7.8,300.0,19.0,7.0,69700.0,125.0,6.8,320.0,17.4,8.0,69700.0,0.0,3.4,285.0,13.1,13.0,70000.0,1,-1.0
816.0,0.0,5.5,225.0,9.6,24.0,69900.0,0.0,3.9,240.0,7.9,24.0,69900.0,209.0,3.9,260.0,10.2,20.0,70000.0,794.0,2.3,353.0,17.0,12.0,70000.0,1043.0,3.3,327.0,20.9,8.0,69700.0,709.0,4.3,318.0,22.4,6.0,69500.0,126.0,2.2,321.0,20.9,6.0,69400.0,0.0,3.6,161.0,16.5,11.0,69500.0,1,-1.0
817.0,0.0,4.4,193.0,12.3,23.0,69400.0,0.0,5.4,200.0,12.7,18.0,69200.0,209.0,3.3,211.0,14.6,14.0,69400.0,790.0,3.9,350.0,21.0,10.0,69400.0,924.0,7.6,304.0,25.2,8.0,69300.0,518.0,9.7,291.0,24.7,8.0,69200.0,91.0,7.5,320.0,22.6,10.0,69200.0,0.0,5.0,203.0,19.1,20.0,69500.0,1,-1.0
818.0,0.0,6.1,217.0,16.6,26.0,69400.0,0.0,10.2,266.0,13.9,25.0,69800.0,168.0,7.3,261.0,13.9,24.0,70000.0,628.0,5.0,285.0,17.2,20.0,70000.0,782.0,3.3,282.0,19.6,18.0,69700.0,481.0,5.4,316.0,21.1,14.0,69400.0,69.0,9.2,330.0,19.8,16.0,69400.0,0.0,11.8,283.0,14.5,30.0,70000.0,1,-1.0
819.0,0.0,11.4,260.0,12.9,34.0,69800.0,0.0,12.3,263.0,10.0,41.0,70000.0,151.0,12.0,273.0,8.5,49.0,70300.0,455.0,9.6,287.0,9.9,48.0,70400.0,455.0,6.2,282.0,10.1,49.0,70300.0,338.0,6.2,288.0,12.2,42.0,70000.0,72.0,4.6,279.0,12.2,40.0,69900.0,0.0,7.2,271.0,10.0,48.0,70000.0,1,-1.0
820.0,0.0,4.5,235.0,7.3,58.0,69900.0,0.0,1.3,198.0,5.4,57.0,69700.0,204.0,2.0,99.0,7.9,49.0,69800.0,758.0,1.9,35.0,14.1,33.0,69700.0,942.0,3.1,303.0,16.1,27.0,69600.0,624.0,3.1,318.0,17.5,23.0,69300.0,116.0,0.3,45.0,16.6,24.0,69300.0,0.0,4.1,179.0,12.6,41.0,69300.0,1,-1.0
821.0,0.0,1.3,198.0,8.6,50.0,69200.0,0.0,1.4,180.0,8.5,42.0,69200.0,187.0,3.9,302.0,9.5,43.0,69300.0,699.0,7.6,301.0,13.9,30.0,69500.0,931.0,1.6,353.0,15.6,28.0,69400.0,682.0,1.1,297.0,17.7,24.0,69200.0,126.0,1.2,284.0,17.5,22.0,69100.0,0.0,2.0,191.0,13.8,37.0,69300.0,1,-1.0
822.0,0.0,3.1,180.0,10.8,40.0,69200.0,0.0,2.3,182.0,8.3,43.0,69100.0,204.0,0.3,180.0,10.5,38.0,69200.0,754.0,1.9,354.0,16.6,23.0,69200.0,951.0,1.5,356.0,20.3,17.0,69000.0,613.0,1.9,313.0,22.1,14.0,68700.0,111.0,4.7,345.0,21.4,15.0,68700.0,0.0,2.5,323.0,17.9,26.0,69000.0,1,-1.0
823.0,0.0,2.6,259.0,13.6,35.0,68800.0,0.0,2.6,270.0,10.9,37.0,68800.0,193.0,3.4,282.0,12.4,36.0,69000.0,716.0,5.9,279.0,18.1,21.0,69000.0,925.0,2.3,329.0,21.4,16.0,68800.0,578.0,2.8,18.0,23.0,14.0,68500.0,96.0,3.6,42.0,22.0,14.0,68500.0,0.0,2.2,34.0,19.0,19.0,68700.0,1,-1.0
824.0,0.0,0.9,153.0,15.6,30.0,68700.0,0.0,6.9,260.0,13.5,28.0,68700.0,186.0,6.0,263.0,14.4,24.0,68800.0,687.0,6.3,280.0,18.3,18.0,68800.0,779.0,5.5,296.0,22.0,14.0,68600.0,385.0,4.6,274.0,21.5,16.0,68400.0,63.0,9.9,288.0,19.7,18.0,68600.0,0.0,9.9,267.0,14.1,35.0,69000.0,1,-1.0
825.0,0.0,8.7,264.0,13.1,41.0,68900.0,0.0,8.2,264.0,12.1,42.0,68900.0,136.0,8.7,270.0,12.7,40.0,69000.0,410.0,9.5,274.0,14.2,39.0,69100.0,492.0,7.1,272.0,14.7,38.0,69100.0,305.0,5.6,286.0,16.0,34.0,68900.0,31.0,5.5,310.0,14.2,44.0,69100.0,0.0,5.8,261.0,11.7,50.0,69300.0,1,-1.0
826.0,0.0,3.4,296.0,11.3,75.0,69100.0,0.0,7.5,275.0,9.8,85.0,69100.0,35.0,9.9,270.0,9.0,84.0,69200.0,159.0,9.8,273.0,9.2,73.0,69300.0,231.0,9.5,283.0,10.0,71.0,69300.0,184.0,8.4,282.0,10.3,73.0,69200.0,39.0,7.0,270.0,10.1,76.0,69300.0,0.0,6.6,272.0,9.1,81.0,69500.0,1,-1.0
827.0,0.0,6.5,257.0,9.9,67.0,69200.0,0.0,8.1,274.0,9.5,74.0,69200.0,129.0,6.1,259.0,9.6,74.0,69400.0,576.0,5.0,273.0,12.6,60.0,69300.0,767.0,5.5,280.0,15.2,50.0,69100.0,557.0,4.3,291.0,17.2,42.0,68900.0,113.0,2.3,283.0,16.1,49.0,68900.0,0.0,3.4,216.0,12.1,65.0,69000.0,1,-1.0
828.0,0.0,1.2,171.0,9.2,69.0,69000.0,0.0,1.6,130.0,8.7,60.0,69000.0,189.0,0.9,144.0,10.5,56.0,69100.0,676.0,1.5,16.0,15.5,44.0,69100.0,754.0,1.5,32.0,18.4,36.0,68900.0,422.0,2.4,62.0,18.6,33.0,68800.0,83.0,3.5,72.0,17.3,47.0,68700.0,0.0,1.8,112.0,14.2,65.0,68900.0,1,-1.0
829.0,0.0,1.0,197.0,13.1,66.0,68800.0,0.0,0.7,326.0,12.3,64.0,68800.0,163.0,1.7,234.0,13.1,60.0,69000.0,645.0,0.3,252.0,16.4,46.0,68900.0,775.0,1.1,52.0,18.5,42.0,68800.0,500.0,3.0,111.0,18.9,42.0,68600.0,100.0,3.9,90.0,18.2,50.0,68500.0,0.0,3.5,149.0,14.5,67.0,68700.0,1,-1.0
830.0,0.0,6.2,276.0,11.0,91.0,69000.0,0.0,6.0,262.0,9.9,87.0,69100.0,65.0,4.5,262.0,10.1,80.0,69200.0,316.0,3.8,273.0,12.4,65.0,69200.0,509.0,3.1,289.0,15.1,54.0,69100.0,389.0,1.4,326.0,17.3,48.0,68900.0,74.0,0.4,297.0,17.0,51.0,69000.0,0.0,1.2,138.0,14.2,73.0,69200.0,1,-1.0
831.0,0.0,3.0,226.0,12.5,73.0,69200.0,0.0,6.3,275.0,12.1,70.0,69300.0,106.0,5.0,253.0,11.4,70.0,69500.0,525.0,4.7,269.0,14.3,53.0,69500.0,755.0,3.8,300.0,18.1,42.0,69300.0,414.0,2.8,297.0,18.8,40.0,69200.0,86.0,2.0,303.0,18.4,49.0,69100.0,0.0,1.4,107.0,15.2,63.0,69400.0,1,-1.0
832.0,0.0,1.4,216.0,12.5,69.0,69300.0,0.0,2.7,184.0,11.6,76.0,69300.0,71.0,0.8,203.0,11.8,75.0,69500.0,241.0,3.4,263.0,11.6,80.0,69600.0,611.0,0.1,180.0,13.7,59.0,69500.0,635.0,2.5,47.0,16.5,53.0,69300.0,124.0,2.3,119.0,15.7,59.0,69300.0,0.0,2.4,180.0,12.8,77.0,69400.0,1,-1.0
833.0,0.0,2.0,174.0,11.7,73.0,69200.0,0.0,0.2,153.0,11.6,66.0,69200.0,130.0,2.4,294.0,13.9,60.0,69300.0,586.0,3.0,287.0,16.2,46.0,69400.0,856.0,2.1,313.0,19.6,41.0,69200.0,446.0,1.4,266.0,21.5,37.0,68900.0,58.0,7.0,273.0,19.6,40.0,69000.0,0.0,8.0,258.0,14.7,53.0,69500.0,1,-1.0
834.0,0.0,4.6,257.0,11.5,73.0,69400.0,0.0,5.3,250.0,11.7,72.0,69400.0,58.0,4.6,272.0,12.9,65.0,69500.0,299.0,4.5,286.0,13.9,54.0,69500.0,556.0,5.3,292.0,16.9,46.0,69400.0,421.0,4.6,300.0,18.5,41.0,69100.0,75.0,5.0,311.0,17.3,47.0,69200.0,0.0,3.3,224.0,14.8,60.0,69400.0,1,-1.0
835.0,0.0,8.1,261.0,13.3,64.0,69400.0,0.0,6.4,256.0,12.6,63.0,69400.0,70.0,4.6,275.0,11.8,70.0,69600.0,368.0,5.2,272.0,13.8,57.0,69600.0,645.0,4.7,280.0,17.5,43.0,69400.0,439.0,4.4,300.0,20.1,37.0,69100.0,75.0,4.4,204.0,18.9,40.0,69100.0,0.0,3.7,185.0,15.9,56.0,69200.0,1,-1.0
836.0,0.0,0.5,101.0,12.9,67.0,69200.0,0.0,2.4,107.0,12.5,63.0,69100.0,116.0,6.6,279.0,12.5,64.0,69300.0,464.0,6.6,273.0,12.2,59.0,69500.0,650.0,5.4,294.0,17.5,43.0,69200.0,427.0,5.4,304.0,18.3,41.0,69000.0,90.0,5.6,303.0,17.0,47.0,69000.0,0.0,3.7,257.0,14.2,65.0,69200.0,1,-1.0
837.0,0.0,4.7,238.0,12.0,65.0,69300.0,0.0,4.3,262.0,11.1,74.0,69300.0,80.0,4.1,280.0,10.5,79.0,69500.0,374.0,4.0,282.0,12.5,61.0,69500.0,645.0,4.7,297.0,16.9,44.0,69300.0,492.0,2.9,322.0,19.3,35.0,69000.0,109.0,3.5,125.0,18.4,41.0,69000.0,0.0,3.8,140.0,14.8,59.0,69200.0,1,-1.0
838.0,0.0,2.8,131.0,14.5,51.0,69100.0,0.0,2.5,97.0,12.9,52.0,69000.0,179.0,1.2,279.0,14.7,45.0,69100.0,727.0,1.6,338.0,18.4,36.0,69100.0,948.0,3.1,92.0,24.2,26.0,68800.0,626.0,6.5,77.0,27.6,24.0,68500.0,125.0,7.0,79.0,26.8,26.0,68500.0,0.0,7.7,73.0,24.0,34.0,68700.0,1,-1.0
839.0,0.0,4.2,294.0,20.3,48.0,68800.0,0.0,9.5,269.0,16.9,54.0,69000.0,168.0,8.7,263.0,15.2,56.0,69300.0,621.0,6.9,283.0,19.6,41.0,69300.0,739.0,3.8,292.0,23.9,32.0,69200.0,458.0,3.1,301.0,25.9,28.0,68900.0,96.0,3.2,351.0,24.9,31.0,68900.0,0.0,4.0,222.0,22.5,38.0,69100.0,1,-1.0
840.0,0.0,1.8,264.0,20.9,43.0,69000.0,0.0,6.0,284.0,18.4,48.0,69000.0,140.0,3.9,279.0,17.0,47.0,69200.0,616.0,3.5,290.0,20.4,37.0,69200.0,890.0,3.1,310.0,24.9,30.0,68800.0,613.0,3.1,339.0,28.1,25.0,68600.0,103.0,2.2,288.0,27.1,27.0,68600.0,0.0,2.9,182.0,24.0,38.0,68800.0,1,-1.0
841.0,0.0,5.8,277.0,22.1,45.0,68800.0,0.0,8.1,274.0,19.4,45.0,69000.0,116.0,7.6,260.0,17.4,47.0,69200.0,573.0,8.1,281.0,20.9,38.0,69200.0,739.0,7.2,293.0,25.0,30.0,69000.0,407.0,6.3,297.0,26.0,29.0,68700.0,59.0,7.3,313.0,25.2,31.0,68700.0,0.0,4.5,276.0,22.4,36.0,68900.0,1,-1.0
842.0,0.0,7.1,258.0,21.3,39.0,69000.0,0.0,8.6,266.0,18.6,46.0,69100.0,115.0,5.2,273.0,16.9,50.0,69300.0,615.0,5.6,281.0,20.3,40.0,69300.0,885.0,3.9,306.0,24.2,32.0,68900.0,501.0,3.0,348.0,26.5,27.0,68600.0,72.0,5.5,311.0,25.2,30.0,68600.0,0.0,6.1,289.0,23.2,37.0,68800.0,1,-1.0
843.0,0.0,11.0,282.0,17.5,57.0,69100.0,0.0,7.6,270.0,14.4,73.0,69100.0,44.0,7.8,279.0,13.1,78.0,69200.0,165.0,7.0,261.0,13.9,67.0,69300.0,322.0,7.6,272.0,15.6,57.0,69200.0,338.0,7.1,287.0,18.6,45.0,69000.0,92.0,6.4,284.0,17.5,51.0,69000.0,0.0,5.7,251.0,15.4,58.0,69100.0,1,-1.0
844.0,0.0,8.5,275.0,15.1,54.0,69200.0,0.0,5.2,262.0,13.7,58.0,69200.0,104.0,3.2,274.0,13.4,59.0,69200.0,416.0,4.6,272.0,16.2,46.0,69200.0,393.0,3.3,282.0,17.1,41.0,69100.0,179.0,3.8,281.0,15.2,55.0,69000.0,33.0,1.4,240.0,14.1,65.0,68900.0,0.0,2.0,237.0,12.9,80.0,69000.0,1,-1.0
845.0,0.0,3.2,193.0,10.5,78.0,69200.0,0.0,1.9,227.0,10.2,78.0,69100.0,40.0,3.0,224.0,10.8,71.0,69100.0,202.0,1.9,249.0,11.8,63.0,69100.0,478.0,1.4,321.0,14.0,50.0,69000.0,379.0,1.9,28.0,16.4,46.0,68700.0,61.0,1.7,24.0,15.5,53.0,68800.0,0.0,3.1,197.0,13.9,67.0,69000.0,1,-1.0
846.0,0.0,3.7,237.0,10.7,74.0,69000.0,0.0,6.6,279.0,10.6,70.0,69100.0,162.0,4.2,260.0,11.6,65.0,69200.0,612.0,3.7,294.0,15.0,52.0,69200.0,565.0,2.3,315.0,17.5,42.0,69000.0,206.0,2.1,227.0,17.4,43.0,68800.0,30.0,5.2,261.0,15.5,54.0,68900.0,0.0,5.6,210.0,13.8,61.0,69200.0,1,-1.0
847.0,0.0,6.3,250.0,10.6,69.0,69300.0,0.0,3.7,261.0,9.8,72.0,69300.0,73.0,0.4,180.0,10.5,68.0,69300.0,445.0,0.2,0.0,13.4,52.0,69300.0,737.0,0.9,32.0,16.8,45.0,69200.0,431.0,2.9,34.0,18.9,42.0,69000.0,75.0,2.8,136.0,18.0,49.0,69100.0,0.0,3.5,192.0,15.4,63.0,69300.0,1,-1.0
848.0,0.0,5.0,254.0,12.3,67.0,69500.0,0.0,4.0,238.0,11.3,71.0,69500.0,110.0,3.4,247.0,11.7,67.0,69600.0,511.0,3.2,277.0,14.3,56.0,69600.0,800.0,2.3,270.0,17.8,48.0,69500.0,459.0,1.6,284.0,19.8,43.0,69200.0,71.0,5.0,167.0,19.0,51.0,69200.0,0.0,3.9,199.0,16.4,61.0,69400.0,1,-1.0
849.0,0.0,3.1,228.0,15.8,63.0,69300.0,0.0,8.6,263.0,15.2,58.0,69400.0,69.0,8.9,269.0,13.8,58.0,69600.0,351.0,8.1,270.0,14.6,49.0,69800.0,627.0,6.5,281.0,17.1,45.0,69600.0,449.0,6.0,306.0,19.0,42.0,69400.0,86.0,2.8,285.0,17.6,48.0,69400.0,0.0,2.1,239.0,14.4,67.0,69600.0,1,-1.0
850.0,0.0,4.6,251.0,15.5,56.0,69300.0,0.0,6.0,271.0,14.9,56.0,69400.0,107.0,6.2,265.0,14.8,49.0,69500.0,462.0,6.3,277.0,16.8,35.0,69600.0,683.0,5.5,296.0,17.9,41.0,69500.0,480.0,5.8,296.0,18.2,40.0,69400.0,86.0,5.1,252.0,18.4,36.0,69300.0,0.0,3.8,238.0,15.4,55.0,69400.0,1,-1.0
851.0,0.0,2.2,231.0,13.0,60.0,69300.0,0.0,3.8,256.0,11.9,54.0,69300.0,164.0,2.4,261.0,13.2,56.0,69400.0,672.0,3.8,298.0,17.9,33.0,69400.0,700.0,4.7,295.0,21.5,22.0,69300.0,299.0,5.6,288.0,19.6,25.0,69300.0,68.0,3.8,231.0,17.8,35.0,69300.0,0.0,4.5,230.0,14.8,50.0,69400.0,1,-1.0
852.0,0.0,9.3,269.0,15.1,40.0,69500.0,0.0,6.3,256.0,13.7,51.0,69600.0,55.0,4.5,262.0,11.7,71.0,69800.0,354.0,2.1,221.0,14.0,49.0,69800.0,781.0,2.9,286.0,18.1,34.0,69600.0,672.0,4.2,287.0,20.5,26.0,69400.0,133.0,2.8,262.0,19.4,27.0,69300.0,0.0,3.2,215.0,15.9,43.0,69500.0,1,-1.0
853.0,0.0,3.3,309.0,14.0,36.0,69500.0,0.0,6.0,258.0,11.7,41.0,69600.0,174.0,3.7,251.0,12.8,37.0,69700.0,741.0,0.9,319.0,17.6,21.0,69600.0,1009.0,1.5,356.0,21.8,16.0,69400.0,701.0,1.7,335.0,23.6,14.0,69100.0,136.0,2.1,335.0,22.8,14.0,69000.0,0.0,2.3,47.0,19.3,19.0,69200.0,1,-1.0
854.0,0.0,2.3,128.0,15.6,27.0,69200.0,0.0,1.7,147.0,13.1,33.0,69100.0,174.0,2.1,139.0,14.5,27.0,69200.0,740.0,3.2,66.0,22.1,18.0,69200.0,1005.0,2.4,22.0,25.7,13.0,69000.0,698.0,3.0,15.0,27.3,9.0,68800.0,136.0,3.2,39.0,26.1,9.0,68800.0,0.0,3.7,64.0,21.5,12.0,68900.0,1,-1.0
855.0,0.0,1.1,202.0,17.8,20.0,68900.0,0.0,2.0,229.0,15.7,24.0,68900.0,171.0,0.6,72.0,16.1,27.0,69000.0,732.0,1.1,355.0,22.1,19.0,69100.0,977.0,2.8,64.0,27.0,13.0,68800.0,673.0,4.7,63.0,29.2,10.0,68500.0,131.0,7.3,71.0,28.0,10.0,68400.0,0.0,9.8,88.0,24.9,16.0,68300.0,1,-1.0
856.0,0.0,10.5,261.0,18.3,41.0,68900.0,0.0,11.1,256.0,13.2,60.0,69100.0,22.0,9.2,264.0,11.3,74.0,69400.0,145.0,7.1,264.0,12.1,67.0,69500.0,409.0,7.4,251.0,14.5,52.0,69400.0,438.0,7.4,283.0,18.8,40.0,69200.0,96.0,4.8,277.0,18.6,45.0,69200.0,0.0,2.5,263.0,14.4,60.0,69400.0,1,-1.0
857.0,0.0,3.4,230.0,12.1,57.0,69400.0,0.0,2.9,207.0,10.6,58.0,69300.0,169.0,1.7,180.0,12.5,52.0,69400.0,734.0,1.7,54.0,19.2,30.0,69400.0,998.0,2.9,68.0,22.2,28.0,69300.0,688.0,1.9,62.0,23.5,25.0,69100.0,131.0,2.6,61.0,22.4,32.0,69100.0,0.0,3.0,105.0,17.1,51.0,69200.0,1,-1.0
858.0,0.0,2.3,162.0,14.0,54.0,69100.0,0.0,1.9,148.0,13.5,48.0,69100.0,167.0,2.2,122.0,15.1,44.0,69100.0,727.0,1.4,330.0,20.3,31.0,69200.0,986.0,0.8,83.0,25.0,22.0,69000.0,661.0,0.4,304.0,26.7,19.0,68800.0,123.0,0.1,270.0,26.1,21.0,68800.0,0.0,3.2,182.0,20.3,43.0,68900.0,1,-1.0
859.0,0.0,0.8,230.0,18.2,40.0,68800.0,0.0,0.9,243.0,16.7,41.0,68800.0,70.0,1.7,257.0,17.7,40.0,68900.0,319.0,0.3,108.0,20.9,32.0,69000.0,626.0,3.6,322.0,22.4,32.0,69000.0,518.0,3.1,4.0,23.2,31.0,68800.0,79.0,2.1,194.0,20.9,40.0,68800.0,0.0,3.5,156.0,18.9,51.0,69000.0,1,-1.0
860.0,0.0,2.8,278.0,17.5,50.0,68800.0,0.0,5.6,273.0,13.5,80.0,69000.0,46.0,5.1,268.0,12.0,85.0,69200.0,410.0,4.4,200.0,16.1,53.0,69200.0,823.0,2.6,270.0,19.8,44.0,69100.0,613.0,3.5,288.0,21.6,39.0,69000.0,116.0,2.9,258.0,20.5,52.0,69000.0,0.0,3.1,180.0,16.0,62.0,69100.0,1,-1.0
861.0,0.0,1.1,195.0,15.5,58.0,69000.0,0.0,1.1,270.0,14.3,58.0,69000.0,156.0,2.5,254.0,15.4,56.0,69100.0,666.0,6.6,273.0,19.6,38.0,69200.0,802.0,5.5,268.0,22.4,35.0,69100.0,425.0,5.9,276.0,21.4,47.0,69000.0,45.0,7.7,281.0,16.2,63.0,69300.0,0.0,4.2,218.0,15.0,73.0,69500.0,1,-1.0
862.0,0.0,2.4,251.0,13.5,60.0,69400.0,0.0,6.1,266.0,12.4,64.0,69500.0,147.0,2.6,261.0,13.6,64.0,69600.0,670.0,1.3,333.0,17.3,48.0,69600.0,901.0,1.5,340.0,19.8,40.0,69500.0,638.0,0.6,270.0,21.3,34.0,69300.0,122.0,3.3,187.0,20.3,40.0,69200.0,0.0,4.0,174.0,15.7,54.0,69400.0,1,-1.0
863.0,0.0,2.6,130.0,14.0,61.0,69200.0,0.0,3.6,129.0,12.5,58.0,69100.0,158.0,2.6,118.0,14.3,48.0,69200.0,718.0,3.1,68.0,20.4,35.0,69200.0,972.0,5.4,80.0,24.4,28.0,69100.0,579.0,5.8,80.0,26.3,23.0,68800.0,76.0,5.6,61.0,24.4,30.0,68800.0,0.0,2.5,124.0,20.9,42.0,69100.0,1,-1.0
864.0,0.0,6.3,182.0,18.6,50.0,69100.0,0.0,3.4,256.0,15.0,64.0,69300.0,41.0,3.0,224.0,13.4,73.0,69500.0,228.0,3.8,152.0,14.6,57.0,69600.0,530.0,2.8,154.0,16.6,48.0,69400.0,583.0,0.9,186.0,19.9,39.0,69200.0,117.0,5.7,142.0,19.5,41.0,69000.0,0.0,4.3,90.0,16.4,46.0,69200.0,1,-1.0
865.0,0.0,1.3,81.0,14.1,48.0,69200.0,0.0,0.9,216.0,12.4,51.0,69300.0,153.0,3.8,255.0,13.6,52.0,69400.0,709.0,5.5,274.0,18.9,34.0,69500.0,946.0,2.6,310.0,21.3,31.0,69400.0,646.0,0.5,127.0,21.8,30.0,69200.0,120.0,2.7,123.0,20.3,51.0,69100.0,0.0,5.7,166.0,16.1,51.0,69300.0,1,-1.0
866.0,0.0,3.6,178.0,13.3,53.0,69300.0,0.0,4.0,194.0,12.2,48.0,69200.0,157.0,1.0,197.0,13.1,43.0,69300.0,729.0,1.9,62.0,21.3,25.0,69300.0,1002.0,3.4,82.0,25.0,19.0,69200.0,688.0,3.7,76.0,26.5,17.0,69000.0,122.0,5.0,90.0,24.5,21.0,68900.0,0.0,4.7,132.0,19.0,37.0,69000.0,1,-1.0
867.0,0.0,0.4,90.0,16.7,44.0,68800.0,0.0,1.7,97.0,15.7,41.0,68800.0,150.0,1.9,108.0,15.8,40.0,68900.0,713.0,2.3,61.0,22.4,24.0,68900.0,979.0,3.8,79.0,27.8,17.0,68700.0,664.0,2.4,92.0,29.6,13.0,68600.0,110.0,2.3,105.0,28.2,17.0,68500.0,0.0,13.8,267.0,22.6,20.0,68900.0,1,-1.0
868.0,0.0,8.4,265.0,18.2,32.0,69100.0,0.0,5.9,276.0,15.5,43.0,69200.0,112.0,4.0,226.0,15.8,40.0,69200.0,659.0,2.4,277.0,19.5,30.0,69200.0,836.0,1.9,291.0,23.2,23.0,69100.0,509.0,3.1,324.0,24.4,23.0,68800.0,92.0,4.1,359.0,22.0,29.0,68800.0,0.0,0.9,306.0,19.3,36.0,68900.0,1,-1.0
869.0,0.0,3.2,231.0,17.0,51.0,68800.0,0.0,6.0,256.0,14.6,60.0,68900.0,141.0,4.9,263.0,15.0,57.0,69000.0,681.0,4.7,282.0,18.7,47.0,69000.0,926.0,2.4,308.0,22.8,36.0,68800.0,619.0,3.2,334.0,25.4,31.0,68500.0,105.0,3.4,313.0,23.8,36.0,68500.0,0.0,5.4,302.0,20.7,48.0,68800.0,1,-1.0
